Date,State,Town,Longitude,Latitude,Sighting
09/15/17,TX,McKinney,-96.7,33.2,1
09/15/17,KY,Paducah,-88.7,37.1,1
09/15/17,LA,Shreveport,-93.7,32.4,1
09/15/17,TX,Austin,-97.8,30.2,2
09/15/17,OH,Stow,-81.5,41.2,1
09/15/17,WI,Madison,-89.4,43.1,1
09/15/17,CT,Southbury,-73.2,41.5,1
09/15/17,MI,Holland,-86.2,42.8,1
09/15/17,VT,Waterbury,-72.8,44.3,4
09/15/17,ME,Boothbay,-69.6,43.8,2
09/15/17,ON,Waterloo,-80.6,43.5,1
09/15/17,IL,Chicago,-87.6,41.9,1
09/15/17,WI,West Bend,-88.2,43.4,1
09/15/17,WI,Allenton,-88.4,43.4,1
09/15/17,ME,Washington,-69.4,44.3,2
09/15/17,MI,Cooks,-86.5,46.1,1
09/15/17,PA,York,-76.7,39.9,1
09/15/17,OH,Circleville,-82.8,39.5,1
09/15/17,PA,Fairfield,-77.4,39.8,1
09/15/17,NE,Beaver City,-99.8,40.1,1
09/15/17,NY,Bolton,-73.7,43.6,4
09/15/17,MO,St. Louis,-90.2,38.6,1
09/15/17,TX,San Antonio,-98.5,29.4,1
09/15/17,VA,Waterford,-77.6,39.2,5
09/15/17,KS,Olathe,-94.8,38.9,2
09/15/17,IA,Melbourne,-93.1,41.9,3
09/15/17,VA,Williamsburg,-76.8,37.3,4
09/15/17,IA,Cedar Falls,-92.4,42.5,11
09/15/17,PA,Chambersburg,-77.7,39.9,4
09/15/17,IN,Hammond,-87.5,41.6,6
09/15/17,NY,Washingtonville,-74.2,41.4,1
09/15/17,OH,Oxford,-84.7,39.5,2
09/15/17,CA,Oroville,-121.5,39.7,1
09/15/17,NY,Congers,-73.9,41.2,15
09/15/17,TX,Montgomery,-95.8,30.4,1
09/15/17,TX,Houston,-95.6,30,6
09/15/17,MN,Apple Valley,-93.2,44.7,1
09/15/17,NC,Swansboro,-77.1,34.7,10
09/15/17,NH,Rochester,-71,43.3,2
09/15/17,OH,Hudson,-81.4,41.2,1
09/15/17,NY,New York,-74,40.8,20
09/15/17,ON,Burlington,-79.8,43.3,3
09/15/17,ON,Burlington,-79.8,43.3,1
09/15/17,ON,Burlington,-79.8,43.3,1
09/15/17,OK,Tulsa,-96,36.1,1
09/15/17,IA,Cedar Falls,-92.5,42.5,1
09/15/17,NC,Asheville,-82.5,35.6,4
09/15/17,NC,New Bern,-77,35.1,1
09/15/17,NC,Asheville,-82.6,35.5,2
09/15/17,NM,Las Cruces,-106.8,32.2,2
09/14/17,WI,West Bend,-88.2,43.4,1
09/14/17,IA,Cedar Falls,-92.5,42.5,1
09/14/17,OH,Saint Clairsville,-80.9,40.1,1
09/14/17,TN,Townsend,-83.8,35.6,15
09/14/17,IA,Union,-93,42.2,2
09/14/17,NM,Silver City,-108.6,33.5,11
09/14/17,NLE,GarcÃ­a,-100.6,25.8,2
09/14/17,COA,Arteaga,-100.9,25.5,1
09/14/17,WV,Shepherdstown,-77.8,39.5,1
09/14/17,UT,Salt Lake City,-111.8,40.7,1
09/14/17,MD,Annapolis,-76.5,39,1
09/14/17,TX,Houston,-95.6,30,6
09/14/17,NM,Santa Fe,-106.1,35.6,1
09/14/17,ON,Beachville,-80.8,43.1,1
09/14/17,ON,Burlington,-79.8,43.3,1
09/14/17,IL,Brookfield,-87.8,41.8,3
09/14/17,NJ,Montclair,-74.2,40.8,1
09/14/17,IA,Cedar Falls,-92.4,42.5,1
09/14/17,IA,Cedar Falls,-92.5,42.5,3
09/14/17,NH,New Ipswich,-71.8,42.7,1
09/14/17,NY,Huntington Station,-73.4,40.9,3
09/14/17,ME,Waterville,-69.7,44.5,1
09/14/17,MN,New Brighton,-93.2,45,1
09/14/17,MO,Wentzville,-90.9,38.8,10
09/14/17,PA,Fairfield,-77.4,39.7,2
09/14/17,OH,Cincinnati,-84.5,39.2,1
09/14/17,MS,Ocean Springs,-88.8,30.4,1
09/14/17,MA,Sandwich,-70.5,41.7,2
09/14/17,MN,New Brighton,-93.2,45,1
09/14/17,MN,Columbia Heights,-93.2,45,1
09/14/17,MI,Leland,-85.7,45.1,1
09/14/17,ON,Toronto,-79.4,43.7,1
09/14/17,NY,Morris,-75.2,42.5,1
09/14/17,KS,Liberal,-100.9,37,2
09/14/17,WI,Glenwood City,-92.2,45.1,1
09/14/17,WI,Glenwood City,-92.2,45.1,1
09/14/17,SC,Bluffton,-80.9,32.3,6
09/14/17,TX,Abilene,-99.8,32.4,1
09/14/17,ON,Ajax,-79,43.9,1
09/14/17,IL,Carbondale,-89.2,37.7,1
09/14/17,MN,Saint Paul,-93.2,44.9,3
09/14/17,MO,Farmington,-90.4,37.7,1
09/14/17,TX,Carrollton,-96.9,33,2
09/14/17,TX,Fulshear,-95.9,29.7,3
09/14/17,MI,Harrisville,-83.3,44.6,6
09/14/17,VT,Fletcher,-72.9,44.7,1
09/14/17,OH,Port Clinton,-82.9,41.5,4
09/14/17,MN,Saint Paul,-93.1,44.9,4
09/14/17,IL,Collinsville,-90,38.7,1
09/14/17,ON,Hamilton,-79.9,43.3,1
09/14/17,OH,Cincinnati,-84.3,39.1,1
09/14/17,NH,Hudson,-71.4,42.8,1
09/14/17,MN,Lakeville,-93.3,44.7,6
09/14/17,WI,Mequon,-88,43.2,3
09/14/17,OH,Oxford,-84.7,39.5,1
09/14/17,VA,Newport News,-76.5,37.1,1
09/14/17,VA,Fairfax,-77.3,38.8,2
09/14/17,NY,Canandaigua,-77.3,42.8,3
09/14/17,ON,Newmarket,-79.5,44.1,1
09/14/17,NY,Goshen,-74.5,41.3,1
09/14/17,ME,Holden,-68.7,44.7,1
09/14/17,VA,McGaheysville,-78.7,38.4,2
09/14/17,OH,Blacklick,-82.8,40,3
09/14/17,ON,Burlington,-79.8,43.4,2
09/14/17,AR,Lowell,-94.1,36.2,3
09/14/17,ON,Brampton,-79.7,43.7,1
09/14/17,WI,Black River Falls,-90.9,44.3,2
09/14/17,PA,Hanover,-77,39.8,2
09/14/17,QC,Beloeil,-73.2,45.6,3
09/14/17,IL,Edwardsville,-90,38.8,1
09/14/17,MN,Minneapolis,-93.4,44.9,1
09/14/17,NC,Graham,-79.4,36,1
09/14/17,TX,Frisco,-96.8,33.2,1
09/14/17,MS,Magee,-89.7,31.9,2
09/14/17,UT,Moab,-109.5,38.6,1
09/14/17,TX,Killeen,-97.6,31.2,13
09/14/17,WI,Beloit,-89.1,42.5,3
09/14/17,CT,Durham,-72.7,41.5,1
09/14/17,MN,Elk River,-93.6,45.3,2
09/14/17,IN,Schererville,-87.4,41.5,1
09/14/17,MO,Hillsboro,-90.6,38.2,1
09/14/17,MI,Saint Charles,-84.1,43.3,1
09/14/17,NY,East Marion,-72.3,41.1,3
09/14/17,MN,Shoreview,-93.1,45.1,5
09/14/17,NY,Albany,-73.8,42.7,1
09/14/17,MN,Minneapolis,-93.5,45,1
09/14/17,MD,Frederick,-77.5,39.5,1
09/14/17,MN,Minneapolis,-93.3,44.9,8
09/14/17,NH,Conway,-71.1,44,1
09/14/17,NH,Intervale,-71.1,44.1,1
09/14/17,ON,Chatham-Kent,-82.2,42.4,3
09/14/17,NC,Black Mountain,-82.3,35.6,10
09/14/17,NH,Hanover,-72.3,43.7,3
09/14/17,IL,Peoria,-89.6,40.8,6
09/14/17,NM,Cliff,-108.6,33,1
09/14/17,NC,Winston-Salem,-80.2,36.1,2
09/14/17,CA,Napa,-122.3,38.3,1
09/14/17,VA,Virginia Beach,-76.1,36.8,2
09/14/17,IL,Waukegan,-87.9,42.3,1
09/14/17,ON,Leamington,-82.5,41.9,7
09/14/17,ME,Avon,-70.3,44.8,1
09/14/17,PA,East Stroudsburg,-75.2,41,15
09/14/17,WI,Coon Valley,-91,43.7,1
09/14/17,MN,Harris,-93,45.6,1
09/14/17,NE,Fremont,-96.5,41.4,3
09/14/17,MN,New Brighton,-93.2,45.1,1
09/14/17,IL,Carbondale,-89.2,37.7,1
09/14/17,NJ,Bloomingdale,-74.3,41,1
09/14/17,IL,Moline,-90.5,41.5,1
09/14/17,IL,Western Springs,-87.9,41.8,1
09/14/17,ME,Boothbay,-69.6,43.8,5
09/14/17,MN,Andover,-93.4,45.2,3
09/14/17,NJ,Union,-74.3,40.7,1
09/14/17,MN,Columbia Heights,-93.2,45,1
09/14/17,RI,North Providence,-71.5,41.9,1
09/14/17,PA,Pennsylvania Furnace,-77.9,40.7,2
09/14/17,ON,Stratford,-81,43.4,1
09/14/17,MN,Kasson,-92.7,44,1
09/14/17,GUA,SolÃ­s,-100.7,20,6
09/14/17,MN,Brooklyn Center,-93.3,45.1,6
09/14/17,ND,Hettinger,-102.6,46,5
09/14/17,MO,Houston,-92,37.3,2
09/14/17,NY,New York,-74,40.7,2
09/14/17,NY,New York,-74,40.7,2
09/14/17,CA,Petaluma,-122.6,38.2,1
09/14/17,MO,Kirkwood,-90.4,38.6,1
09/14/17,NY,Saranac Lake,-74.2,44.3,1
09/14/17,MO,Forsyth,-93.1,36.7,1
09/14/17,MA,Sandwich,-70.5,41.7,2
09/14/17,IA,Rock Rapids,-96.3,43.4,15
